"MIP","STDIP","EKIP","SIP","MC","STDC","EKC","SC","TARGET"
"101.7421875","44.14716973",".288101972",".721347188","1.605351171","11.59091321","12.47154114","214.9798874","0"
"101.5546875","41.23727239",".687059013","1.395752344","1.672240803","11.707754","12.09705344","205.1290077","0"
"101.796875","45.98307423",".428362411",".575019493","1.127926421","11.15051431","14.26498901","258.9833691","0"
"86.359375","35.97432556","1.187733794","3.899848035","3.669732441","25.13569435","7.760264241","62.73552247","1"
"92.3125","43.56438303",".679336454","1.622829725","15.22742475","43.24566346","3.011589144","8.750022228","1"
"89.75","38.28205356","1.444485642","4.454507616","16.37959866","50.97981158","3.02987136","7.792147776","1"
"84.3359375","42.10260483",".859224743","1.982141691","11.53344482","43.87085469","3.969981663","14.9778981","1"
"85.578125","45.34461954","1.5705241","3.205262034","1.83277592","14.83472366","12.66582563","180.0859761","1"
"90.65625","56.95494896","1.002409008","-.008164541","10.04264214","41.88905582","4.451665136","19.11656877","1"
"92.265625","35.87466994","1.594314915","5.566536879","14.13545151","46.20425114","3.414493912","10.65625321","1"
"86.8203125","49.02700684",".946273471","1.208269737","3.054347826","19.57793506","9.13664447","96.28819525","1"
"87.6875","48.11099634",".795583022",".707279599","60.54347826","83.01059055",".989217856","-.533603355","1"
"92.3828125","46.38748503","1.014035059","2.064575015","8.622909699","37.80690391","4.700433544","21.79049377","1"
"88.5234375","50.73044033","1.165919766",".944145383","108.0234114","66.29243353","-.64040431","-.835324546","1"
"89.7578125","45.67681067",".96405992","1.841149022","4.777591973","29.49639794","6.256716043","38.48474417","1"
"85.671875","34.3136064","1.90641735","7.070719335","27.96488294","53.62183736","2.288607321","5.200949801","1"
"86.9765625","48.25752287","1.664957245","3.479541913","22.90384615","55.94717963","2.621128662","6.138580656","1"
"101.515625","58.94064604",".471692896","-.373818977","8.019230769","36.11863301","4.827729126","23.29185026","0"
"84.4453125","33.64841392","2.633667766","12.43219651","7.752508361","35.20039077","5.150902617","27.27294267","1"
"86","43.32165307",".923664996","1.671468215","16.78177258","49.50945015","2.919011219","7.441883916","1"
"91.8359375","42.76147093",".981031627","2.209713446","6.798494983","34.33603903","5.359597043","28.41143361","1"
"87.3984375","44.42872449","1.118027124","1.945320906","19.08946488","52.50629384","2.921471061","7.584978339","1"
"91.5625","40.51518812","1.223065542","3.486076514","6.498327759","32.41362327","5.559204264","31.57352327","1"
"89.921875","43.14141162",".76791154","1.59853819","1.429765886","16.22080862","12.62556139","168.144427","1"
"85.3984375","44.20271836","1.34845305","3.693909489","11.95401338","44.68897037","3.864755838","14.07733523","1"
"91.4609375","45.06885398",".929146803","1.648438594","4.748327759","28.60209149","6.564422662","44.24768486","1"
"91.1640625","47.70691403","1.185745396","1.649616672","13.96822742","45.34578032","3.324040394","10.19778543","1"
"88.5078125","45.57600042","1.200520328","2.683833167","7.737458194","36.24080511","4.826975833","22.50866141","1"
"84.40625","51.84659426","1.26590011","1.534487234","23.59866221","61.88144992","2.492788249","4.709442491","1"
"90.7890625","35.81498734","1.782977038","6.570318095","7.310200669","33.49649205","5.158216099","27.06148552","1"
"91.2265625","55.54210324",".968755097",".771035522","35.8235786","69.81180971","1.833787993","2.043154924","1"
"101.4375","40.8590852",".467907143",".573404013","2.631270903","18.55170823","8.946500521","90.88482912","0"
"86.1015625","46.12056887","1.335441841","2.940783765","6.113712375","32.53460385","5.708073226","32.67639852","1"
"101.8125","44.12601805",".329483669",".527245893","2.422240803","15.40500528","8.639431913","93.60579263","0"
"86.3125","47.16704855",".728503395","1.03163107","24.12040134","58.04411497","2.402478393","4.550779232","1"
"101.6015625","46.34017221",".234259468",".470832283","1.217391304","13.97667306","13.0022483","183.2148366","0"
"101.40625","44.15198139",".443495212","1.543538875","24.27759197","60.55702859","2.272118522","3.579433144","0"
"101.5625","49.67594205",".339258976",".144140163","8.04180602","36.01674069","4.655422465","21.21870545","0"
"91.953125","44.54875478",".849315069","1.584868649","35.50250836","69.73682607","1.586333182",".790308618","1"
"84.1875","48.70875659",".841634777",".544465299","6.849498328","33.24509808","5.368737399","29.40634735","1"
"89.6796875","40.29887049","1.05700675","1.97204155","12.81020067","42.5175934","3.550624631","12.28484441","1"
"86.1015625","48.07559799","1.41847599","2.924549748","23.45150502","61.99321753","2.591523524","5.33872771","1"
"85.4375","43.2309839","1.218083161","3.110134495","13.99665552","46.64198651","3.399783106","10.5567558","1"
"89.3359375","44.80256643",".771258274","1.143718465","3.89632107","23.76468291","7.015481231","53.4797851","1"
"89.8359375","45.549214","1.208151489","2.514956561","3.89548495","26.66781181","7.326969664","54.73208775","1"
"86.3828125","46.73364037","1.373406293","2.470420164","27.23829431","59.92469554","2.167198236","3.4831756","1"
"88.3984375","39.98873666","1.392984589","2.940152516","43.13963211","73.72644276","1.445704368",".639399179","1"
"101.71875","49.82515327",".335461961","-.02821343","2.073578595","19.69617735","10.13774768","105.4743591","0"
"88.1796875","44.50341167","1.372594299","2.58476559","8.919732441","38.631419","4.759727192","22.49828411","1"
"101.7421875","44.63694625",".310741618",".591603244","2.793478261","18.11386295","8.842716534","89.84566388","0"
"101.4765625","39.20059886",".708381538","1.872230931","3.039297659","23.82182245","8.170186679","67.41872322","0"
"101.6640625","51.65575315",".548540083",".2942675","1.75","11.9872511","11.74473252","192.4677569","0"
"101.46875","47.71676486",".465420531",".387290499","3.127926421","17.46739503","8.531796828","91.05070395","0"
"101.625","50.13263658",".621869108",".358448795","1.760033445","12.4865188","11.22387142","171.5033038","0"
"101.546875","48.25661538",".275725245",".042812252","1.525919732","14.50095708","11.64505096","154.7235915","0"
"85.40625","47.88779814","1.168742905","2.225387102","17.65133779","51.75294741","2.911072145","7.270132748","1"
"101.7265625","49.59834215",".337671454",".020867519","1.123745819","11.16528624","14.79251387","271.9487424","0"
"86.234375","36.90835025","1.665532921","5.535417171","15.17976589","50.88779011","3.24987218","9.113489622","1"
"84.0859375","44.53106839","1.365958487","2.536932543","8.618729097","37.63330976","4.687512869","21.72060286","1"
"86.5390625","38.71145307","1.803818291","5.52675691","10.14046823","37.15085402","4.034846654","16.83663613","1"
"101.53125","46.39469553",".236188637",".187751809","3.801003344","21.83586229","7.060129859","55.3261225","0"
"101.5625","43.62137342",".183305901",".58356501","1.295986622","13.04030351","12.41530489","179.6910056","0"
"101.6640625","36.01763399",".293836765","1.755776558",".806020067","9.733102013","18.18678619","413.3002309","0"
"101.5078125","46.22820366",".368462264",".084100111","3.944816054","23.8721924","6.802090302","49.46764047","0"
"84.640625","36.37945299","1.674437399","5.640745493","62.60618729","81.52086707",".742935105","-1.02941432","1"
"101.6953125","49.03738347",".294587683",".032867804","2.468227425","16.30970618","9.111689159","98.24653426","0"
"101.5390625","34.72141413",".572401326","2.201197395","2.551003344","14.56922952","9.110566455","110.7715595","0"
"101.6015625","42.99006787",".320579833",".741265168","1.825250836","12.46206543","11.43850829","176.4476366","0"
"101.421875","46.13814335",".2051481",".165603352","1.785117057","17.9354047","10.76379769","121.1406569","0"
"101.53125","43.36796368",".111792062",".474592816","6.025083612","36.3838148","5.888983033","32.78082134","0"
"84.4375","40.31414725",".796645937","1.536038171","1.75083612","20.13299737","11.44233305","129.2822375","1"
"101.5078125","44.14818727",".386178912",".425280309","5.118729097","26.47200106","5.856931742","36.92804448","0"
"101.8125","44.49539126",".507810519",".815943772","3.168060201","19.89347089","6.958780207","53.80250379","0"
"84.53125","43.76873483","1.16265058","2.135450581","10.37123746","38.48344963","3.972712278","15.49732363","1"
"87.375","39.59620405","1.542813554","4.111057707","16.4138796","51.17907548","3.248128572","9.423348928","1"
"101.40625","50.43861329",".455901759",".148143243","4.346153846","24.10166407","6.901383066","53.95571305","0"
"101.84375","41.38584403",".305102093",".604503646","2.785953177","20.62812161","9.30013409","93.72305065","0"
"101.8203125","43.00716394",".427017125",".733569865","16.46488294","54.70565449","3.20180796","8.610496179","0"
"101.5078125","41.66852006",".207396092",".366994265","3.378762542","20.62719372","8.099830893","71.63292347","0"
"85.9609375","44.7832283",".790272555","1.427598655","35.62123746","66.81649745","1.617705962","1.10588266","1"
"86.921875","41.07303126","1.555088354","4.178343996","6.592809365","33.13763103","5.670572406","32.64354815","1"
"87.3359375","48.06282954","1.122536186","1.427885802","137.1020067","95.03118462","-.43336351","-1.531109186","1"
"101.71875","47.28189028",".397291238",".224225513","1.777591973","18.83808938","10.88513458","120.2637188","0"
"101.6953125","49.19930109",".384594578","-.070991114","37.89297659","68.79304855","1.730857134","1.653323044","0"
"90.234375","44.01411073",".815599722","1.141763994","3.591137124","21.75438806","6.782996309","49.98373208","1"
"85.71875","39.51363244","1.889408946","5.926838733","34.22993311","69.79415367","1.821871546","1.8100625","1"
"89.0546875","43.84388295","1.035462208","1.177780035","2.006688963","12.96341477","10.95409368","160.6677306","1"
"92.6015625","49.78851208","1.005287247",".57183843","23.74749164","58.85833953","2.420901795","4.698282981","1"
"101.859375","43.08036356",".471081166",".74740199","3.242474916","17.86135948","7.437448745","66.72946231","0"
"101.390625","48.32236063",".550356988",".416187818","1.202341137","12.95080199","13.46410506","205.2957061","0"
"101.7109375","38.38704053",".726354899","1.82809812","3.022575251","17.3213864","7.219430537","64.14897621","0"
"85.4453125","49.86353386","1.314571449","2.081513939","131.3795987","71.98888375","-.473466462","-.579712461","1"
"101.7109375","45.13160484",".247754232",".316490633",".892140468","10.73242072","17.10362739","343.2446602","0"
"101.703125","37.77200505",".453149357","1.401315104","1.897993311","15.15410127","10.47358451","129.8577561","0"
"101.6328125","42.31187612",".667673695","1.086732511",".775919732","10.15580738","17.30353586","363.8950596","0"
"101.6484375","45.98294348",".323167778","-.046666075","1.741638796","11.75122446","12.71977834","218.881891","0"
"88.7578125","43.6700602","1.768201048","3.987579956","115.0844482","102.8564707",".08483579","-1.721599548","1"
"89.4375","40.4904985",".561311955","1.290223573","2.62541806","18.90254419","8.074870162","71.31761612","1"
"91.6328125","42.75692033",".815728856","1.304500998","12.51505017","41.5839274","3.244519416","9.312022799","1"
"90.546875","45.14297761",".915527516","1.601072493","4.857023411","28.3993345","6.132705861","37.81336047","1"
"101.4140625","44.19409027",".534411049",".641739366","1.826086957","16.75756271","11.53925555","146.2511556","0"
"101.6171875","47.61780147",".481286087",".323499831","2.757525084","20.70443545","8.66076186","79.62783486","0"
"101.71875","36.3489893",".363703814","2.01211553","4","25.6909208","6.782734252","46.67623702","0"
"101.5625","44.2049117",".559204081",".976970635","11.11789298","38.03037838","3.617441702","13.10117238","0"
"101.7734375","46.64011398",".323892655",".517729354","2.627090301","19.74777584","8.643802245","80.02095802","0"
"101.71875","40.94698125",".517195769","1.623211941","2.679765886","15.83052886","8.191362605","85.9253615","0"
"101.859375","42.54331146",".496664699","1.297976498","4.900501672","26.73309111","6.044950506","38.2413244","0"
"91.0234375","42.73198905",".320523518",".719521477","1.767558528","11.70667781","11.80153271","201.4082611","1"
"88.546875","44.68236148",".940484311","1.634902347","13.64130435","44.57923988","3.408574038","10.78335893","1"
"101.75","46.57051106",".144429607",".410121435","3.675585284","20.76605892","7.400957593","63.71060496","0"
"101.59375","52.42814093",".345714442","-.2866295","6.561036789","32.83401227","5.493631097","30.56820949","0"
"85.1875","40.88603635","1.534340703","3.798910059","39.59531773","73.61768576","1.680544669","1.297380307","1"
"101.4765625","45.84194396",".424759271",".122930357","2.49916388","16.68904571","9.576647975","109.473094","0"
"87.109375","41.99688128","1.359798194","3.613590752","13.34364548","45.77206288","3.566127706","11.80151937","1"
"89.9140625","38.36075211",".994116093","2.604717747","13.89046823","43.23062378","3.145293735","8.950984428","1"
"101.6328125","56.62015309",".352885511","-.540344973","57.11371237","77.48405023",".77564612","-1.113192761","0"
"101.7734375","50.66822458",".3310324","-.16617109","2.472408027","15.39437225","8.974488337","102.595064","0"
"101.40625","46.24230299",".175561131",".249357026","3.497491639","19.32357357","7.074688213","57.90674884","0"
"90.078125","39.19235603","1.369902072","3.981459285","35.20986622","60.57315655","1.635994942","1.609376782","1"
"84.4765625","50.00702526","1.212789004","2.359105176","8.35367893","35.96427754","4.4263579","19.06763528","1"
"89.2890625","59.40961522","1.138659189",".507889889","68.33361204","84.08348042",".787360707","-.845856504","1"
"91.7734375","42.46969781","1.547537612","3.486250189","150.5443144","92.77363329","-.530580801","-1.270990164","1"
"101.8125","49.02657921",".264456419","-.010245849","1.487458194","13.40140548","11.8725871","168.4003388","0"
"101.6640625","42.11095414",".060506612",".833298374","1.976588629","18.67105106","10.40860435","113.1377025","0"
"84.5390625","40.82793589","1.789563736","4.561213836","3.56270903","22.27417887","8.323706164","73.56392192","1"
"85.015625","47.24586364","1.387549434","2.041649755","53.24749164","71.89373861",".890792872","-.742236199","1"
"89.4296875","37.86379446","1.255240171","3.467667924","71.12207358","78.70648544",".443105226","-1.432246842","1"
"101.7578125","49.85725657",".199822091","-.266164654","3.331939799","21.98314229","8.678700028","81.10588811","0"
"101.7109375","42.71327961",".461345706",".368981957","1.387959866","15.47238306","12.30796981","160.8288079","0"
"101.8359375","47.80850103",".603284379",".38939756","3.315217391","17.33778528","7.16269103","65.25187936","0"
"83.8046875","47.1024579","1.061599176","1.532005013","46.85702341","80.14230942","1.241040718","-.287114269","1"
"83.859375","56.45306878","1.518644947","1.619663683","121.7508361","82.99606989","-.506662454","-1.419886829","1"
"101.4453125","52.10878174",".458066887","-.068505074","1.852842809","12.43451409","10.98479204","168.0331732","0"
"101.53125","46.09618638",".335135522",".290105309","2.617892977","18.48438682","9.112438384","94.73189039","0"
"101.8046875","38.81910342",".400958204","1.122787948","2.191471572","14.66308224","9.671455754","118.4512423","0"
"84.2265625","47.42332872","1.573240528","2.60999922","132.5819398","71.87268664","-.473744206","-.478413851","1"
"85.203125","43.58600682","1.140160744","2.280304897","4.195652174","27.13958434","6.859586375","47.7281995","1"
"88.734375","45.37628861",".823817325","1.01079323","8.069397993","34.54246139","4.560543947","20.83400891","1"
"87.7734375","42.53293115",".964594183","2.03239405","5.764214047","30.85202449","5.826356351","34.41622786","1"
"101.5390625","53.44855914",".291356566","-.514347238","2.339464883","14.42783267","9.040356451","108.7264585","0"
"101.6875","48.57078436",".458702321",".083727716","1.387123746","12.15382737","12.85748418","206.7722165","0"
"84.0078125","34.2523941","1.363557767","5.062536586","10.24665552","40.57020667","4.084324106","15.84995549","1"
"101.7734375","43.30744286",".49199318",".672009019","2.101170569","13.53067734","10.27998232","139.8944611","0"
"101.5078125","32.19229238",".663280718","3.854626135","6.214046823","27.2925009","5.342782924","31.25518012","0"
"101.609375","35.20370062",".324266411","2.308084162","8.678093645","32.80890075","4.139946773","17.50678191","0"
"85.421875","40.9633238","1.196993026","3.822059343","14.96070234","48.12052136","3.179577139","8.903374507","1"
"101.8359375","46.90112228",".373374189",".047857498","1.688963211","15.86197506","12.41406506","170.6224071","0"
"101.484375","48.11022247",".379149141",".255625618",".789297659","10.92835068","16.97015536","327.4904755","0"
"101.6328125","45.33984022",".424458897",".26605374","1.407190635","15.46278027","12.37556632","163.4225185","0"
"101.546875","51.30817725",".326426159","-.132630129",".802675585","12.27082325","16.97627133","305.6644666","0"
"101.4453125","44.00884297",".476505766",".669207926","2.994983278","19.78525958","7.738902771","66.64469391","0"
"101.859375","44.13734501",".468946302",".697230083","1.733277592","13.51259525","10.38288757","137.8139378","0"
"101.7109375","41.57281871",".64452515",".982508716","1.081939799","11.75594811","13.98881992","235.927477","0"
"101.5078125","42.75237495",".315635865",".622973426","1.964882943","13.51824375","10.41759838","141.7192967","0"
"101.6171875","40.9866825",".594833726","1.038332836","3.056020067","17.93161589","8.11440466","79.73357776","0"
"89.8671875","47.48229458","1.591325272","2.505056516",".763377926","12.39356141","17.94074456","333.9026305","1"
"101.703125","41.10093509",".715239247","1.230916631","2.805183946","19.77891195","8.926644711","88.30794787","0"
"101.515625","51.95234962",".306403334","-.325313716","3.532608696","24.83281436","7.586212297","59.73719861","0"
"101.71875","48.48420128",".360482542",".093926219","1.130434783","10.51244096","15.3816049","309.6778368","0"
"101.5859375","39.67692326",".298288573",".863130578","2.33277592","21.31695737","9.472085491","91.22490872","0"
"101.453125","41.54099244",".062517135",".562013519","1.329431438","11.96665532","13.13226958","218.1026472","0"
"85.5625","62.43180655",".934045726",".007399074","156.7282609","93.78110269","-.648924065","-1.21364414","1"
"101.484375","45.391179",".236577416",".262340145","2.516722408","15.20563247","8.393616801","92.47054694","0"
"101.5078125","40.5972975",".406932596","1.134240857","1.197324415","11.95956927","14.00914739","233.0378594","0"
"101.609375","43.32115433",".444577436",".525959552","2.93729097","17.9477199","8.283698825","81.27268635","0"
"91.984375","43.81958473",".825235154","1.962024167","51.73913043","90.86816781","1.26781163","-.293069512","1"
"101.703125","47.62768355",".2233661",".065698741","1.203177258","13.2316519","15.17421845","249.2709205","0"
"101.8359375","42.02338957",".449803878",".507436267","4.075250836","22.32766082","6.246001503","42.84267547","0"
"101.8125","42.85089519",".081761178",".6357473","2.293478261","14.41402806","9.500234769","116.9889635","0"
"101.8046875","47.66403561",".44393419",".074955278","1.965719064","15.63354367","10.81247248","136.5381542","0"
"101.4453125","46.84028858",".555855664",".653293647","2.81187291","20.30574559","9.401738068","96.89040987","0"
"101.4140625","48.41624975",".291324699",".102713733","1.665551839","13.41710025","11.95291264","175.7706755","0"
"92.3125","51.52028575",".875865754",".573469423","20.46822742","50.15304164","2.501918813","5.693900554","1"
"85.203125","47.06484214",".933205992","1.434064798","91.40133779","94.73403784",".252604354","-1.714326737","1"
"101.640625","43.89239939",".346368056",".811145253","1.642140468","13.21398482","10.73359949","148.350984","0"
"90.5703125","54.4532029","1.238811579",".880609879","152.4197324","73.97177722","-.933087708","-.371531583","1"
"92.4765625","57.86676033","1.2410772",".934113669","151.4439799","81.29723349","-.720683089","-.713867955","1"
"101.65625","40.0613665",".248605958",".777562644","3.377926421","21.30015579","7.086230907","54.22525788","0"
"101.6953125","47.52541402",".402180361",".239359495","2.717391304","19.67547066","8.112775873","71.31296431","0"
"84.0546875","51.99208302",".818566414",".037857783","158.0008361","95.23927357","-.799085173","-1.044223249","1"
"101.390625","46.7807777",".497216591",".480397361","4.326923077","22.22684758","7.457835468","64.66292565","0"
"101.5703125","31.67305726",".510477198","3.841251569","2.590301003","14.27873643","8.517613103","102.8272689","0"
"84.6953125","49.34849899",".960378055","1.102570305","5.490802676","27.76409972","6.181767503","40.39924672","1"
"83.7734375","52.27903124","1.206697886","1.630834374","97.37374582","90.90552419",".13263871","-1.683188346","1"
"101.6171875","42.92801407",".384308288",".56078363","2.211538462","15.78708356","10.31028488","128.6810132","0"
